participant_id,age,gender_id,country_id,occupation_id
3900,39,1,13,1
3901,28,3,3,1
3902,33,2,2,1
3903,55,2,1,4
3904,23,2,1,4
3905,54,1,10,1
3906,31,1,7,3
3907,50,2,13,1
3908,18,3,12,1
3909,42,1,20,2
3910,26,1,17,4
3911,18,2,14,2
3912,37,1,17,2
3913,47,1,7,5
3914,24,1,5,2
3915,18,1,13,3
3916,33,1,13,1
3917,33,2,18,5
3918,41,1,1,3
3919,46,2,2,5
3920,34,2,8,5
3921,57,2,7,5
3922,37,2,20,2
3923,30,2,8,3
3924,18,1,12,5
3925,31,1,11,5
3926,30,2,18,1
3927,46,1,4,2
3928,40,2,15,4
3929,20,2,14,3
3930,37,1,6,1
3931,43,1,9,4
3932,53,1,14,4
3933,45,2,6,3
3934,44,1,17,3
3935,35,1,3,4
3936,39,1,12,2
3937,49,2,11,3
3938,19,1,3,5
3939,30,1,10,2
3940,25,3,12,3
3941,39,2,9,5
3942,49,1,18,3
3943,27,2,4,3
3944,18,1,9,2
3945,30,2,12,5
3946,45,2,19,4
3947,41,1,15,1
3948,40,2,13,4
3949,31,2,11,5
3950,19,2,4,1
3951,41,2,6,2
3952,24,1,7,1
3953,61,1,11,2
3954,41,1,9,2
3955,28,2,20,4
3956,27,1,14,1
3957,33,2,15,2
3958,32,1,19,1
3959,48,1,13,5
3960,37,1,7,4
3961,26,1,2,5
3962,57,2,20,1
3963,35,2,14,3
3964,44,1,7,1
3965,27,2,12,2
3966,39,2,20,4
3967,38,2,1,3
3968,18,1,15,1
3969,59,1,9,4
3970,50,2,10,2
3971,30,2,10,1
3972,21,1,12,5
3973,39,1,12,3
3974,36,2,12,4
3975,39,1,10,1
3976,37,1,6,4
3977,41,1,18,3
3978,52,1,10,5
3979,41,1,11,1
3980,22,2,9,3
3981,51,2,7,2
3982,54,2,10,1
3983,72,2,9,2
3984,21,2,12,5
3985,37,2,8,5
3986,18,1,10,1
3987,41,1,13,4
3988,28,1,15,4
3989,58,1,12,4
3990,25,2,10,4
3991,18,2,11,3
3992,29,2,5,1
3993,18,1,7,4
3994,44,2,8,5
3995,18,1,11,1
3996,35,1,15,4
3997,18,2,4,2
3998,31,2,8,1
3999,54,1,20,4
4000,39,1,8,3
4001,24,1,19,2
4002,34,2,5,2
4003,35,1,7,5
4004,40,2,2,4
4005,18,3,14,4
4006,42,1,8,1
4007,18,1,2,5
4008,27,2,5,2
4009,29,1,20,3
4010,42,2,15,4
4011,35,2,5,2
4012,18,2,13,4
4013,23,1,4,4
4014,37,1,14,3
4015,34,2,1,3
4016,28,1,13,3
4017,29,2,1,1
4018,43,2,2,3
4019,28,2,18,3
4020,33,1,18,3
4021,61,1,18,3
4022,18,1,4,5
4023,18,1,5,1
4024,44,2,7,4
4025,26,1,7,1
4026,31,2,18,1
4027,25,1,5,1
4028,31,1,16,3
4029,54,1,18,1
4030,44,2,5,5
4031,45,1,5,4
4032,18,2,18,1
4033,21,1,9,4
4034,18,2,8,2
4035,25,2,9,2
4036,46,1,5,1
4037,41,1,15,5
4038,32,2,10,2
4039,34,1,18,2
4040,26,1,17,5
4041,37,1,1,3
4042,44,2,9,1
4043,18,1,13,2
4044,38,2,16,5
4045,46,1,9,2
4046,30,1,11,4
4047,43,1,9,2
4048,68,1,16,4
4049,33,2,6,3
4050,39,2,9,5
4051,26,2,15,3
4052,37,2,7,4
4053,40,2,1,2
4054,37,2,1,3
4055,22,1,15,4
4056,37,1,15,3
4057,52,1,3,4
4058,40,1,17,2
4059,46,2,2,3
4060,32,2,15,5
4061,43,1,10,3
4062,38,1,15,4
4063,23,1,18,1
4064,38,2,3,2
4065,23,2,11,3
4066,27,1,5,4
4067,37,1,5,5
4068,38,1,16,2
4069,20,1,9,2
4070,47,1,1,5
4071,41,1,20,5
4072,26,1,10,4
4073,18,1,15,3
4074,33,1,20,2
4075,29,1,13,1
4076,36,1,9,5
4077,30,2,11,5
4078,18,1,18,2
4079,30,1,5,5
4080,31,2,2,5
4081,42,1,16,3
4082,26,2,6,4
4083,55,1,15,4
4084,18,1,1,5
4085,50,2,14,1
4086,32,2,16,5
4087,45,1,16,1
4088,35,1,10,1
4089,48,2,19,1
4090,30,1,8,1
4091,21,1,4,2
4092,52,1,8,5
4093,33,2,19,2
4094,37,1,13,1
4095,49,2,11,3
4096,22,1,3,4
4097,42,1,17,5
4098,27,2,9,5
4099,33,1,1,2
4100,35,2,9,1
4101,18,1,18,1
4102,25,1,2,2
4103,51,1,1,5
4104,45,1,15,2
4105,34,1,15,4
4106,37,1,20,5
4107,31,1,5,1
4108,51,2,19,3
4109,32,1,4,3
4110,37,1,8,5
4111,48,2,15,5
4112,25,2,5,1
4113,53,2,3,3
4114,18,2,3,2
4115,54,2,9,2
4116,30,1,17,2
4117,32,1,20,2
4118,18,1,15,3
4119,29,2,9,3
4120,22,1,20,1
4121,27,1,5,5
4122,33,1,2,3
4123,46,1,10,3
4124,37,2,10,5
4125,38,1,17,4
4126,21,1,13,2
4127,24,2,17,3
4128,56,2,3,3
4129,26,2,20,2
4130,54,2,5,3
4131,32,2,2,5
4132,35,1,7,3
4133,47,1,11,1
4134,50,1,17,3
4135,33,1,17,2
4136,30,1,6,5
4137,34,1,8,3
4138,39,1,12,4
4139,45,2,1,5
4140,35,1,18,5
4141,42,1,17,4
4142,54,2,9,3
4143,39,1,19,1
4144,38,1,16,2
4145,18,1,4,5
4146,18,2,7,1
4147,39,1,12,2
4148,33,2,19,2
4149,28,2,13,3
4150,37,2,2,1
4151,34,1,12,5
4152,48,1,20,5
4153,36,2,11,3
4154,26,1,16,5
4155,46,2,2,2
4156,32,2,18,3
4157,41,1,11,2
4158,29,2,4,2
4159,27,1,19,4
4160,36,2,9,4
4161,35,2,15,3
4162,40,1,20,2
4163,31,1,10,3
4164,18,2,5,4
4165,29,1,4,3
4166,44,1,17,1
4167,31,1,17,3
4168,32,2,10,1
4169,46,1,19,3
4170,26,1,20,1
4171,18,2,10,1
4172,33,1,20,1
4173,29,1,7,1
4174,23,1,9,5
4175,32,1,12,5
4176,40,1,14,3
4177,34,1,19,4
4178,38,1,19,2
4179,56,1,8,5
4180,30,1,15,1
4181,38,2,11,5
4182,28,2,16,1
4183,24,1,4,4
4184,27,2,3,5
4185,29,1,14,2
4186,39,1,12,2
4187,63,1,20,5
4188,26,3,16,5
4189,30,1,6,2
4190,34,2,4,4
4191,39,1,20,3
4192,38,2,18,5
4193,50,2,5,5
4194,18,2,2,2
4195,18,2,6,2
4196,29,2,14,2
4197,48,2,4,2
4198,18,1,3,5
4199,18,1,19,1
4200,41,2,5,2
4201,37,2,19,4
4202,21,1,19,4
4203,23,1,12,5
4204,23,1,20,2
4205,36,2,7,3
4206,27,1,3,2
4207,40,1,9,5
4208,18,1,2,3
4209,24,2,11,5
4210,21,2,2,1
4211,31,2,10,4
4212,28,2,5,5
4213,44,1,1,2
4214,18,1,14,2
4215,35,1,10,5
4216,41,1,19,4
4217,57,1,2,5
4218,29,2,8,5
4219,38,1,4,2
4220,18,1,6,2
4221,18,2,12,2
4222,45,2,18,4
4223,34,1,7,2
4224,49,1,17,3
4225,18,2,9,3
4226,41,1,4,5
4227,57,1,15,5
4228,40,1,4,1
4229,38,2,5,3
4230,35,2,14,4
4231,18,1,18,5
4232,51,1,2,5
4233,27,2,10,4
4234,41,2,5,3
4235,18,2,7,1
4236,20,2,18,4
4237,52,1,10,1
4238,30,1,15,1
4239,52,2,6,5
4240,34,2,2,3
4241,18,1,7,1
4242,45,2,2,4
4243,27,1,8,3
4244,43,1,10,2
4245,35,1,1,2
4246,18,2,5,4
4247,36,2,13,2
4248,61,2,7,3
4249,40,2,1,3
4250,34,2,20,5
4251,47,1,9,3
4252,37,1,13,1
4253,37,1,16,5
4254,21,2,15,1
4255,37,1,10,3
4256,47,1,16,5
4257,24,2,9,4
4258,52,1,15,4
4259,33,2,18,4
4260,24,2,20,5
4261,46,2,11,3
4262,31,1,8,3
4263,44,1,19,5
4264,31,2,14,5
4265,34,2,13,2
4266,40,2,10,2
4267,38,2,14,5
4268,18,2,20,4
4269,21,2,6,3
4270,46,2,7,4
4271,33,1,15,1
4272,28,1,12,1
4273,18,1,8,1
4274,22,2,6,4
4275,18,2,16,2
4276,33,2,2,1
4277,27,2,18,5
4278,23,2,2,3
4279,34,1,4,2
4280,39,1,9,1
4281,60,2,7,3
4282,18,2,10,3
4283,48,1,10,2
4284,46,2,7,4
4285,25,1,13,3
4286,37,1,19,2
4287,29,1,2,1
4288,37,2,2,2
4289,53,2,16,4
4290,42,2,6,1
4291,41,1,9,4
4292,29,1,15,3
4293,18,1,4,2
4294,32,1,13,5
4295,49,1,7,4
4296,18,1,19,2
4297,22,1,11,5
4298,36,1,8,5
4299,23,1,8,2
4300,25,2,17,1
4301,29,1,9,5
4302,18,2,1,2
4303,23,2,18,2
4304,43,1,19,1
4305,19,1,2,2
4306,18,1,10,4
4307,27,2,7,4
4308,43,1,10,1
4309,32,2,18,3
4310,29,1,16,2
4311,35,2,18,4
4312,18,1,11,4
4313,40,1,7,2
4314,39,2,4,2
4315,30,1,12,5
4316,47,1,18,1
4317,21,2,15,5
4318,48,2,6,1
4319,36,2,7,5
4320,30,2,8,1
4321,34,1,15,2
4322,33,1,16,1
4323,49,2,6,4
4324,22,2,9,3
4325,25,1,7,4
4326,47,2,9,1
4327,27,2,16,1
4328,45,2,6,1
4329,55,1,13,3
4330,30,1,1,3
4331,43,1,6,5
4332,21,2,6,1
4333,44,1,14,5
4334,37,1,6,4
4335,40,1,11,3
4336,27,2,3,2
4337,18,1,11,3
4338,41,1,12,5
4339,18,2,10,2
4340,31,2,16,2
4341,46,1,13,2
4342,37,1,4,3
4343,58,1,13,1
4344,47,1,9,2
4345,27,1,18,4
4346,35,2,17,4
4347,34,2,3,2
4348,18,1,13,4
4349,23,2,13,4
4350,28,2,7,4
4351,18,1,20,5
4352,35,1,2,5
4353,32,2,8,4
4354,18,2,15,1
4355,39,2,10,4
4356,43,2,15,5
4357,37,1,9,2
4358,31,2,17,4
4359,42,1,18,3
4360,43,1,20,5
4361,38,1,7,5
4362,25,2,2,5
4363,38,1,3,2
4364,49,2,18,3
4365,27,2,17,3
4366,60,1,9,3
4367,28,2,17,5
4368,35,1,17,4
4369,26,2,13,4
4370,37,2,19,3
4371,18,1,12,5
4372,28,1,3,4
4373,21,1,16,1
4374,36,1,4,4
4375,46,2,19,4
4376,42,1,20,1
4377,18,2,8,4
4378,59,1,9,2
4379,38,1,16,5
4380,25,1,7,2
4381,36,1,12,2
4382,37,2,8,5
4383,26,1,2,2
4384,37,2,10,4
4385,27,2,15,3
4386,30,2,9,3
4387,26,1,4,2
4388,18,2,8,3
4389,36,2,2,2
4390,42,1,15,5
4391,41,1,8,1
4392,44,2,19,2
4393,38,2,18,1
4394,28,1,2,4
4395,45,1,9,5
4396,18,2,12,3
4397,24,1,5,2
4398,23,1,8,2
4399,47,1,9,4
4400,46,1,18,5
4401,40,1,19,1
4402,47,1,3,5
4403,24,2,16,4
4404,39,1,13,1
4405,33,1,18,1
4406,45,2,6,2
4407,33,1,2,2
4408,30,2,1,5
4409,41,2,12,1
4410,45,2,13,2
4411,26,1,9,1
4412,34,1,19,1
4413,22,2,3,3
4414,18,1,19,2
4415,37,2,10,2
4416,42,1,3,2
4417,38,1,17,3
4418,18,1,17,4
4419,30,1,11,3
4420,18,2,11,4
4421,51,1,19,5
4422,21,1,4,2
4423,50,2,9,4
4424,46,1,2,1
4425,24,1,19,4
4426,21,2,15,4
4427,39,1,7,1
4428,24,1,15,5
4429,36,1,16,2
4430,29,2,18,3
4431,18,2,3,5
4432,18,2,13,3
4433,37,1,18,3
4434,28,1,10,5
4435,28,1,13,4
4436,43,2,16,5
4437,49,2,10,3
4438,31,1,3,5
4439,30,1,11,1
4440,41,1,4,4
4441,18,1,14,4
4442,37,1,17,3
4443,41,1,6,4
4444,43,1,3,3
4445,18,2,14,1
4446,25,1,15,3
4447,24,1,16,1
4448,36,2,14,1
4449,40,2,19,4
4450,52,2,10,4
4451,29,1,10,3
4452,29,2,4,3
4453,48,2,5,4
4454,38,1,20,3
4455,50,2,14,5
4456,38,1,7,3
4457,21,2,6,5
4458,19,1,9,3
4459,18,2,10,5
4460,42,2,18,1
4461,49,2,4,2
4462,57,1,12,3
4463,45,1,15,3
4464,48,2,12,1
4465,28,1,6,4
4466,21,2,11,4
4467,45,3,17,4
4468,40,1,3,1
4469,36,1,11,2
4470,39,1,15,4
4471,38,1,17,4
4472,50,1,20,3
4473,50,1,12,1
4474,41,1,2,1
4475,45,1,13,5
4476,41,1,18,3
4477,29,1,13,5
4478,44,1,10,5
4479,18,1,11,2
4480,47,2,1,4
4481,20,2,2,1
4482,38,2,13,5
4483,24,1,5,3
4484,41,2,4,1
4485,34,3,7,4
4486,18,1,14,1
4487,40,1,17,2
4488,28,2,10,4
4489,45,1,11,4
4490,35,1,6,1
4491,39,1,18,3
4492,23,2,7,5
4493,27,1,1,5
4494,29,1,1,5
4495,45,1,2,1
4496,55,1,14,3
4497,25,1,1,1
4498,47,1,1,5
4499,18,1,10,5
4500,20,1,13,5
4501,23,1,20,3
4502,18,2,2,2
4503,18,2,16,5
4504,39,2,17,5
4505,32,2,14,3
4506,39,2,15,1
4507,43,2,19,4
4508,38,1,9,4
4509,42,2,1,3
4510,34,2,16,2
4511,20,1,14,1
4512,47,1,6,5
4513,27,1,11,1
4514,23,1,7,2
4515,32,2,15,5
4516,24,2,8,3
4517,29,2,17,3
4518,39,2,8,5
4519,39,2,20,5
4520,24,3,12,3
4521,29,2,1,2
4522,47,2,10,2
4523,40,2,19,3
4524,59,1,13,1
4525,49,2,4,2
4526,48,2,3,2
4527,18,2,11,2
4528,44,2,10,4
4529,34,2,6,4
4530,28,1,1,5
4531,37,2,19,2
4532,46,1,10,4
4533,41,1,4,2
4534,24,1,9,2
4535,43,2,5,5
4536,27,2,6,3
4537,37,2,7,3
4538,31,1,4,2
4539,32,1,13,5
4540,44,2,11,4
4541,22,1,12,1
4542,58,1,6,5
4543,18,1,13,2
4544,27,2,3,3
4545,39,1,6,4
4546,42,2,1,5
4547,33,1,6,3
4548,34,2,14,5
4549,39,2,5,1
4550,32,1,10,5
4551,51,1,13,1
4552,45,2,8,4
4553,45,2,5,2
4554,23,1,18,2
4555,34,1,16,1
4556,31,1,6,4
4557,22,1,18,5
4558,39,2,2,5
4559,28,1,14,4
4560,42,1,1,1
4561,22,1,4,1
4562,55,2,8,2
4563,24,1,13,2
4564,37,1,14,4
4565,44,1,14,5
4566,28,1,9,3
4567,45,1,20,1
4568,20,1,2,4
4569,52,2,9,3
4570,35,2,19,4
4571,27,1,6,5
4572,31,1,16,3
4573,44,2,12,1
4574,27,1,18,4
4575,26,2,10,4
4576,32,2,3,2
4577,20,1,9,5
4578,56,1,18,4
4579,28,2,5,1
4580,44,1,1,3
4581,37,1,7,2
4582,23,1,16,3
4583,34,2,18,3
4584,44,1,7,2
4585,32,2,13,4
4586,49,2,1,5
4587,47,1,1,5
4588,46,1,12,3
4589,29,2,9,3
4590,22,1,3,5
4591,27,1,4,1
4592,37,1,14,1
4593,41,1,9,3
4594,18,2,15,5
4595,34,1,5,2
4596,36,2,3,4
4597,31,1,8,2
4598,50,2,15,1
4599,40,2,19,1
4600,50,1,19,1
4601,32,2,7,3
4602,46,2,6,3
4603,54,1,1,2
4604,50,1,19,2
4605,21,1,14,2
4606,31,2,5,1
4607,30,2,10,4
4608,40,2,12,4
4609,43,1,20,5
4610,24,1,18,5
4611,35,2,16,1
4612,18,2,12,5
4613,52,2,1,4
4614,28,2,19,3
4615,35,2,8,1
4616,31,1,20,3
4617,48,2,18,5
4618,18,1,9,3
4619,34,1,19,2
4620,33,2,14,1
4621,29,1,1,1
4622,55,1,13,5
4623,24,2,14,4
4624,44,1,15,3
4625,39,2,6,3
4626,50,1,10,3
4627,26,1,18,3
4628,26,1,2,5
4629,48,1,6,3
4630,40,1,6,2
4631,18,1,4,3
4632,28,1,20,2
4633,39,2,14,3
4634,45,1,7,4
4635,26,2,4,3
4636,18,2,17,1
4637,41,1,10,3
4638,20,2,20,4
4639,18,2,9,3
4640,18,1,10,4
4641,44,2,15,2
4642,36,2,4,5
4643,32,1,10,5
4644,51,1,16,2
4645,42,1,2,3
4646,54,1,11,1
4647,18,1,3,1
4648,34,1,19,4
4649,18,1,10,3
4650,32,1,11,4
4651,32,1,12,3
4652,42,2,11,3
4653,35,2,19,3
4654,42,2,8,1
4655,43,1,12,4
4656,60,2,2,2
4657,31,1,13,2
4658,23,1,9,5
4659,37,1,15,1
4660,25,2,15,2
4661,52,1,14,2
4662,31,2,3,4
4663,28,1,20,5
4664,29,1,9,4
4665,43,2,9,1
4666,33,1,19,4
4667,27,2,8,3
4668,54,3,3,4
4669,24,2,11,1
4670,35,2,2,5
4671,42,2,13,4
4672,18,2,2,2
4673,40,1,17,1
4674,22,1,19,2
4675,44,1,2,4
4676,23,2,16,5
4677,43,2,18,5
4678,48,1,4,4
4679,45,2,12,1
4680,38,1,10,3
4681,32,1,19,4
4682,28,2,19,4
4683,52,1,2,5
4684,26,1,14,4
4685,22,1,12,4
4686,42,2,12,5
4687,25,2,15,5
4688,23,2,12,1
4689,18,2,16,2
4690,29,2,3,4
4691,34,1,12,3
4692,37,1,13,3
4693,46,1,5,4
4694,41,2,4,4
4695,32,1,2,5
4696,32,2,7,1
4697,41,1,3,1
4698,50,1,1,5
4699,36,1,19,3
4700,29,3,13,2
4701,23,1,20,3
4702,18,2,14,3
4703,42,2,19,2
4704,41,2,14,2
4705,41,2,10,1
4706,33,1,1,2
4707,51,2,12,5
4708,29,1,11,2
4709,46,2,16,3
4710,34,2,14,5
4711,27,1,15,2
4712,42,2,9,1
4713,39,1,15,1
4714,39,1,11,3
4715,35,2,3,4
4716,34,1,1,3
4717,63,2,11,2
4718,49,1,2,3
4719,43,1,5,5
4720,36,2,17,3
4721,47,1,3,1
4722,41,2,12,5
4723,35,1,3,1
4724,31,1,2,3
4725,34,1,20,2
4726,18,1,1,3
4727,37,2,4,5
4728,29,3,16,1
4729,54,2,16,3
4730,35,1,6,2
4731,20,2,4,2
4732,34,3,15,4
4733,22,1,8,2
4734,40,1,12,3
4735,38,2,4,2
4736,46,1,16,2
4737,25,1,8,5
4738,35,1,16,2
4739,18,2,18,3
4740,43,2,2,2
4741,41,2,10,1
4742,40,2,9,4
4743,35,2,8,4
4744,39,2,19,5
4745,54,2,7,3
4746,31,2,2,3
4747,36,2,17,5
4748,21,1,17,4
4749,24,1,18,1
4750,36,2,20,4
4751,48,1,3,4
4752,31,1,20,1
4753,32,1,14,4
4754,30,2,9,2
4755,28,2,2,3
4756,38,1,2,4
4757,18,2,7,1
4758,50,2,12,3
4759,27,2,2,3
4760,43,2,15,4
4761,19,3,18,4
4762,43,2,10,4
4763,43,1,14,5
4764,39,3,2,3
4765,23,1,1,5
4766,37,2,10,4
4767,20,2,15,1
4768,31,2,9,4
4769,47,2,18,4
4770,44,1,15,2
4771,35,2,6,2
4772,23,1,14,3
4773,42,1,5,3
4774,35,1,6,3
4775,18,1,3,5
4776,44,2,19,3
4777,34,2,10,2
4778,49,2,6,3
4779,21,2,6,4
4780,18,1,14,2
4781,38,2,6,5
4782,38,2,10,5
4783,18,3,14,3
4784,23,2,20,5
4785,68,1,17,5
4786,31,2,19,2
4787,43,2,18,3
4788,27,1,5,3
4789,18,1,1,4
4790,32,2,10,3
4791,31,2,2,3
4792,30,2,14,2
4793,33,2,11,4
4794,38,2,12,4
4795,33,1,7,3
4796,19,2,13,1
4797,40,2,7,4
4798,18,1,6,3
4799,18,2,9,3
4800,43,2,7,2
4801,41,3,15,4
4802,34,2,16,4
4803,18,1,10,1
4804,26,2,19,3
4805,31,2,17,4
4806,18,2,4,5
4807,26,2,3,4
4808,42,2,10,3
4809,52,2,17,5
4810,29,1,8,1
4811,44,1,1,5
4812,18,2,5,2
4813,42,1,9,5
4814,25,1,3,5
4815,38,1,8,5
4816,32,2,15,3
4817,50,1,2,1
4818,24,2,15,5
4819,42,2,15,2
4820,31,1,9,4
4821,33,1,10,5
4822,32,1,6,4
4823,24,1,8,4
4824,34,2,14,4
4825,34,1,7,5
4826,37,2,3,3
4827,36,2,9,5
4828,44,1,13,5
4829,46,2,5,3
4830,22,1,5,1
4831,45,2,5,3
4832,20,1,18,5
4833,42,2,8,5
4834,42,2,15,3
4835,18,1,11,2
4836,36,2,20,3
4837,29,1,19,4
4838,25,1,9,3
4839,51,1,10,2
4840,27,1,15,4
4841,25,2,13,5
4842,35,1,15,1
4843,43,2,15,3
4844,33,2,11,3
4845,48,2,9,3
4846,41,1,4,3
4847,18,1,10,2
4848,28,1,6,4
4849,28,1,12,2
4850,40,1,6,1
4851,18,1,14,2
4852,65,2,17,3
4853,41,1,4,1
4854,36,1,6,1
4855,49,2,14,1
4856,63,1,10,5
4857,45,2,17,2
4858,46,1,15,1
4859,36,1,12,4
4860,33,1,4,1
4861,29,1,11,4
4862,25,1,17,2
4863,26,1,6,4
4864,18,2,5,2
4865,34,2,7,2
4866,18,1,2,3
4867,37,1,7,3
4868,34,1,9,5
4869,36,2,18,3
4870,28,1,2,4
4871,71,1,9,1
4872,51,2,2,2
4873,20,1,8,3
4874,37,1,20,2
4875,27,1,20,4
4876,22,3,7,3
4877,18,2,17,3
4878,40,1,13,1
4879,26,1,19,1
4880,46,1,16,3
4881,46,1,12,2
4882,51,1,16,4
4883,24,2,4,4
4884,40,2,15,1
4885,42,2,16,2
4886,29,1,15,2
4887,25,1,19,5
4888,54,2,1,5
4889,37,2,5,5
4890,42,2,13,4
4891,25,1,16,4
4892,20,1,2,3
4893,28,1,19,3
4894,33,1,2,4
4895,22,1,6,2
4896,34,2,1,2
4897,18,1,13,1
4898,21,1,9,5
4899,43,1,8,1
4900,42,1,8,4
4901,30,1,4,2
4902,22,1,8,2
4903,22,1,14,3
4904,30,3,6,2
4905,42,1,19,4
4906,46,2,11,5
4907,29,2,15,1
4908,21,1,9,2
4909,38,2,10,2
4910,25,2,7,4
4911,28,2,19,4
4912,50,1,7,4
4913,44,1,19,3
4914,36,2,11,2
4915,19,2,20,1
4916,37,1,10,1
4917,47,2,6,1
4918,30,2,11,3
4919,51,1,3,5
4920,50,1,16,3
4921,54,2,13,2
4922,38,1,3,3
4923,42,2,14,4
4924,51,1,4,1
4925,40,2,4,2
4926,28,2,2,2
4927,29,1,8,2
4928,37,1,9,2
4929,19,2,7,5
4930,33,2,1,3
4931,48,1,17,2
4932,18,1,11,5
4933,53,2,5,3
4934,48,1,14,3
4935,29,2,17,5
4936,41,1,18,4
4937,35,2,16,4
4938,49,2,20,2
4939,46,2,1,5
4940,18,2,11,5
4941,42,2,9,4
4942,32,2,17,5
4943,35,2,15,5
4944,26,2,14,2
4945,55,1,19,2
4946,47,2,15,5
4947,26,1,4,1
4948,18,2,17,1
4949,30,2,15,5
4950,40,1,16,4
4951,37,1,10,2
4952,50,2,12,1
4953,44,2,16,2
4954,46,1,6,5
4955,38,1,11,2
4956,18,3,16,1
4957,32,2,3,5
4958,47,2,20,5
4959,34,1,2,5
4960,41,1,7,2
4961,31,1,4,4
4962,22,1,4,1
4963,33,1,12,3
4964,38,1,13,1
4965,27,2,12,1
4966,32,1,12,3
4967,23,2,13,1
4968,48,2,14,5
4969,31,2,14,5
4970,52,2,3,2
4971,53,2,2,3
4972,34,1,10,5
4973,22,2,13,3
4974,18,1,12,5
4975,18,2,1,1
4976,18,2,8,3
4977,51,1,9,5
4978,36,1,9,4
4979,39,2,8,3
4980,18,1,15,3
4981,20,2,18,4
4982,45,3,9,3
4983,38,2,18,2
4984,33,2,19,1
4985,41,1,1,1
4986,54,1,17,5
4987,32,2,3,2
4988,35,1,6,4
4989,37,2,18,4
4990,63,1,14,1
4991,18,2,14,4
4992,43,1,4,1
4993,33,1,17,2
4994,41,2,19,2
4995,27,1,9,2
4996,34,3,4,5
4997,43,1,7,4
4998,72,2,15,5
4999,44,1,16,3
5000,24,1,11,4
5001,29,1,19,3
5002,29,1,1,2
5003,18,2,12,5
5004,31,1,2,5
5005,43,1,16,1
5006,19,2,2,2
5007,47,1,12,1
5008,40,1,6,2
5009,26,1,17,1
5010,33,2,1,5
5011,54,1,15,5
5012,43,2,5,1
5013,35,1,12,1
5014,32,1,8,4
5015,35,1,2,5
5016,28,2,4,3
5017,18,1,15,3
5018,59,1,8,2
5019,36,2,18,4
5020,39,1,8,1
5021,34,1,13,3
5022,26,1,19,2
5023,32,2,10,5
5024,18,2,16,5
5025,62,1,17,3
5026,20,2,16,2
5027,22,2,14,5
5028,29,1,1,2
5029,50,2,17,5
5030,35,1,19,5
5031,20,1,7,5
5032,50,1,3,1
5033,43,1,3,1
5034,41,2,11,2
5035,43,2,14,5
5036,63,1,12,2
5037,61,2,6,3
5038,26,1,7,5
5039,54,1,18,5
5040,39,2,11,2
5041,40,1,3,2
5042,18,2,18,3
5043,32,2,2,3
5044,25,1,7,2
5045,44,1,6,1
5046,47,1,17,4
5047,18,2,6,3
5048,34,2,14,4
5049,48,2,8,3
5050,32,2,10,3
5051,43,2,20,3
5052,39,1,20,3
5053,39,1,15,1
5054,31,2,10,1
5055,20,2,18,4
5056,21,1,4,2
5057,43,1,8,4
5058,35,1,1,1
5059,33,2,16,1
5060,29,2,8,5
5061,31,1,8,5
5062,47,1,1,3
5063,30,2,3,5
5064,18,1,8,2
5065,43,2,15,4
5066,32,2,5,4
5067,35,1,13,1
5068,54,2,14,4
5069,34,1,5,2
5070,38,2,11,5
5071,20,2,15,5
5072,32,2,2,2
5073,42,2,20,5
5074,18,2,7,3
5075,37,1,15,4
5076,36,1,13,5
5077,35,2,19,4
5078,47,2,19,2
5079,39,3,14,5
5080,52,2,12,3
5081,23,2,15,3
5082,36,2,10,2
5083,36,1,15,3
5084,22,2,3,2
5085,46,1,17,3
5086,62,2,14,5
5087,34,2,7,4
5088,41,2,2,4
5089,36,1,13,1
5090,26,1,6,4
5091,18,2,17,3
5092,26,2,1,1
5093,18,1,14,1
5094,55,1,5,5
5095,33,2,16,5
5096,30,1,10,5
5097,45,2,4,3
5098,21,2,17,3
5099,25,2,6,3
5100,35,1,3,4
5101,47,2,7,2
5102,41,1,12,5
5103,37,1,11,1
5104,35,1,10,1
5105,39,2,18,1
5106,37,2,15,2
5107,22,1,17,3
5108,35,1,4,3
5109,22,1,3,3
5110,35,2,8,1
5111,29,2,9,2
5112,65,1,17,4
5113,34,2,16,2
5114,18,1,7,2
5115,33,2,3,5
5116,41,2,7,4
5117,55,2,9,2
5118,27,2,8,4
5119,18,2,10,2
5120,44,1,19,4
5121,18,2,11,4
5122,29,2,2,4
5123,31,1,18,5
5124,34,2,19,3
5125,43,2,4,2
5126,26,1,10,5
5127,31,1,10,2
5128,34,2,16,2
5129,36,2,4,1
5130,36,1,1,1
5131,40,2,14,5
5132,45,1,13,2
5133,39,1,17,5
5134,40,1,20,3
5135,18,2,6,3
5136,35,2,4,1
5137,40,1,8,1
5138,43,2,4,5
5139,26,2,14,3
5140,27,1,19,3
5141,28,2,9,5
5142,41,2,4,3
5143,47,1,6,1
5144,30,2,17,5
5145,45,2,6,4
5146,36,2,11,4
5147,33,1,1,4
5148,32,2,19,3
5149,43,2,15,1
5150,38,1,9,1
5151,62,1,7,3
5152,24,2,20,1
5153,41,1,14,5
5154,28,2,19,5
5155,24,1,3,3
5156,34,2,12,1
5157,36,2,13,3
5158,70,1,16,1
5159,32,2,18,1
5160,21,2,4,5
5161,38,2,10,5
5162,18,1,4,5
5163,33,2,8,2
5164,35,2,5,3
5165,44,2,2,4
5166,46,2,12,1
5167,28,2,9,2
5168,33,2,11,5
5169,25,2,6,3
